filename,title
biab-internet-corpus_3861.jams,Merry Widow Waltz - F. Lehar
biab-internet-corpus_3860.jams,I'm In The Mood For Love (1935)
biab-internet-corpus_386.jams,Big Nick/Coltrane
biab-internet-corpus_3859.jams,I Get A Kick Out Of You - Cole Porter
biab-internet-corpus_3858.jams,ANOTHER YOU (THERE WILL NEVER BE)
biab-internet-corpus_3857.jams,There Will Never Be Another You (Intro 4 bars)
biab-internet-corpus_3856.jams,Angry
biab-internet-corpus_3855.jams,You Better Go Now - Robert Graham
biab-internet-corpus_3854.jams,I COULD HAVE DANCED ALL NIGHT
biab-internet-corpus_3853.jams,Chega de Saudade
biab-internet-corpus_3852.jams,Afternoon In Paris
biab-internet-corpus_3851.jams,Battle Hymn of the Republic
biab-internet-corpus_3850.jams,I'LL NEVER SMILE AGAIN
biab-internet-corpus_385.jams,You'll Never Know
biab-internet-corpus_3849.jams,If I Loved You
biab-internet-corpus_3848.jams,DAISY DAISY
biab-internet-corpus_3847.jams,Mountain R
biab-internet-corpus_3846.jams,I Love Lucy
biab-internet-corpus_3845.jams,The Way You Look Tonight
biab-internet-corpus_3844.jams,How Sweet It Is To Be Loved By You
biab-internet-corpus_3843.jams,FOUR OR FIVE TIMES
biab-internet-corpus_3842.jams,Town Without Pity - Dmitri Tiompkin
biab-internet-corpus_3841.jams,Something Wonderful - Richard Rodgers & Oscar Hammerstein
biab-internet-corpus_3840.jams,April in Paris
biab-internet-corpus_384.jams,Alberti Classical piano accomp. style demo. Pno bass @ 'b'
biab-internet-corpus_3839.jams,I Remember Bird
biab-internet-corpus_3838.jams,You Were Meant For Me
biab-internet-corpus_3837.jams,Written with Love - Aguiler1.sty demo - -
biab-internet-corpus_3836.jams,Tumble
biab-internet-corpus_3835.jams,Dream Lover
biab-internet-corpus_3834.jams,Button Up Your Overcoat
biab-internet-corpus_3833.jams,Tuxedo Junction
biab-internet-corpus_3832.jams,Make Believe Ball Room - Razof & Denniker
biab-internet-corpus_3831.jams,BALLIN' THE JACK
biab-internet-corpus_3830.jams,Saucy Girls - Spice_W.sty demo - -
biab-internet-corpus_383.jams,Waltz For Debby - Bill Evans
biab-internet-corpus_3829.jams,Shangri-La
biab-internet-corpus_3828.jams,Glencoe Ma
biab-internet-corpus_3826.jams,LIKE SOMEONE IN LOVE
biab-internet-corpus_3825.jams,Basin Street Blues
biab-internet-corpus_3824.jams,Diverse
biab-internet-corpus_3823.jams,Blues March
biab-internet-corpus_3822.jams,I GOT RHYTHM
biab-internet-corpus_3821.jams,Just the Way You Are(arr:Jon Wollander  wollander@juno.com)
biab-internet-corpus_3820.jams,Kansas City Boogie
biab-internet-corpus_382.jams,Moonshine Boys - Gumbo.sty demo - -
biab-internet-corpus_3819.jams,I Wanna Be Around
biab-internet-corpus_3818.jams,Get Me To The Church On Time
biab-internet-corpus_3817.jams,Lullaby Of Broadway
biab-internet-corpus_3816.jams,Memphis Bl
biab-internet-corpus_3815.jams,Call Me
biab-internet-corpus_3814.jams,When the Saints Go Marching In
biab-internet-corpus_3813.jams,It Might As Will Be Spring
biab-internet-corpus_3812.jams,WHEN (-pno)
biab-internet-corpus_3811.jams,Mood Indigo - Duke Ellington
biab-internet-corpus_3810.jams,Agua de Beber - Tom/Vinicius
biab-internet-corpus_381.jams,Draught of Ale
biab-internet-corpus_3809.jams,Ceora
biab-internet-corpus_3808.jams,BOSSA  [-pno]
biab-internet-corpus_3807.jams,Gladiolus Rag - Scott Joplin [Bilk version]
biab-internet-corpus_3806.jams,Deacon Blues
biab-internet-corpus_3805.jams,Evergreen
biab-internet-corpus_3804.jams,Idas Sommarvisa
biab-internet-corpus_3803.jams,Suite Groove
biab-internet-corpus_3802.jams,FOOLISH THINGS (THESE)
biab-internet-corpus_3801.jams,Lonely Shepheard Blues
biab-internet-corpus_3800.jams,Laura
biab-internet-corpus_380.jams,* I Could Have Danced All Night
biab-internet-corpus_38.jams,"Bill Baily, Won't You Please Come Home"
biab-internet-corpus_3799.jams,Artza Alinu
biab-internet-corpus_3798.jams,My Love is in America
biab-internet-corpus_3797.jams,Silver Spear
biab-internet-corpus_3796.jams,Why Don't You Do Right - McCoy & Mellrose
biab-internet-corpus_3795.jams,Nefertiti - Wayne Shorter
biab-internet-corpus_3794.jams,Daydream - Duke Ellington & Billy Strayhorn
biab-internet-corpus_3792.jams,Spring Is Here - Rodgers/Hart
biab-internet-corpus_3791.jams,My Romance   nice arr./chords
biab-internet-corpus_3790.jams,Like a Rolling Stone/BDylan c1965
biab-internet-corpus_379.jams,Witchcraft
biab-internet-corpus_3789.jams,The Psychic - Ron Stebbins
biab-internet-corpus_3788.jams,"Sleepy Time Down South - Rene, Rene & Muse"
biab-internet-corpus_3787.jams,Frost is All Over
biab-internet-corpus_3786.jams,Moonlight Shadow/Oldfield
biab-internet-corpus_3785.jams,Mucho Jammin' - Jitrbug2.sty demo - -
biab-internet-corpus_3784.jams,Broadway [Lester 'Prez' Bowie solo]
biab-internet-corpus_3782.jams,Count Every Star
biab-internet-corpus_3781.jams,You Made Me Love You - James Monaco
biab-internet-corpus_3780.jams,Conception
biab-internet-corpus_378.jams,Santa Catalina (26 miles) - Glen Larson
biab-internet-corpus_3778.jams,DO I LOVE YOU BECAUSE YOU'RE BEAUTIFUL
biab-internet-corpus_3777.jams,Begin the Beguine
biab-internet-corpus_3776.jams,"Alice in Wonderland, Fain, Hilliard"
biab-internet-corpus_3775.jams,BEAN BAG  by Herb Alpert
biab-internet-corpus_3774.jams,Spring Will Be a Little Late This Year - Frank Loesser
biab-internet-corpus_3773.jams,FELLINGS
biab-internet-corpus_3772.jams,Paul's Pal (Paul Chambers) - Sonny Rollins
biab-internet-corpus_3771.jams,I MEAN YOU
biab-internet-corpus_3770.jams,Under The Boardwalk
biab-internet-corpus_377.jams,Happy Days And Lonely Nights
biab-internet-corpus_3769.jams,MacNamara's Band
biab-internet-corpus_3768.jams,From This Moment On
biab-internet-corpus_3767.jams,Oh You Beautiful Doll
biab-internet-corpus_3766.jams,SWEET SUE-JUST YOU
biab-internet-corpus_3765.jams,Hard-Hearted Hannah
biab-internet-corpus_3763.jams,Love Portion Number Nine J Leiber
biab-internet-corpus_3761.jams,Some Enchanted Evening - Rodgers & Hammerstein
biab-internet-corpus_3760.jams,Try To Remember
biab-internet-corpus_376.jams,Spirit - Al Jarreau
biab-internet-corpus_3758.jams,A Smooth One
biab-internet-corpus_3757.jams,HOW COME YOU DO ME LIKE YOU DO
biab-internet-corpus_3756.jams,Blues For Barry
biab-internet-corpus_3755.jams,Beautiful Dreamer
biab-internet-corpus_3754.jams,Royal Garden Blues
biab-internet-corpus_3753.jams,Love Letters In The Sand
biab-internet-corpus_3752.jams,"It's Been A Long, Long Time - Jule Styne/Sammy Cahn"
biab-internet-corpus_3751.jams,Nuages - Django Reinhardt
biab-internet-corpus_3750.jams,Beauty And The Beast
biab-internet-corpus_375.jams,Adoro
biab-internet-corpus_3748.jams,Filthy McNasty - Horace Silver
biab-internet-corpus_3747.jams,St. Anne's Reel
biab-internet-corpus_3746.jams,I Hear Music
biab-internet-corpus_3745.jams,ON THE SUNNY SIDE OF THE STREET
biab-internet-corpus_3744.jams,Overture - Fireworks Music - Handel
biab-internet-corpus_3743.jams,Blackthorn Bush
biab-internet-corpus_3742.jams,Funk on the Level
biab-internet-corpus_3741.jams,Collaboration - Edit Dennis Galloway
biab-internet-corpus_3740.jams,It's Not For Me To Say
biab-internet-corpus_374.jams,Make Me A Memory
biab-internet-corpus_3739.jams,Love For S
biab-internet-corpus_3738.jams,Jay's Blues
biab-internet-corpus_3737.jams,Ragtime An
biab-internet-corpus_3736.jams,One By One
biab-internet-corpus_3735.jams,Acércate Más
biab-internet-corpus_3734.jams,SENTIMENTAL JOURNEY
biab-internet-corpus_3733.jams,Jingle Bells
biab-internet-corpus_3732.jams,It's Unlikely 2
biab-internet-corpus_3731.jams,A FOGGY DAY
biab-internet-corpus_3730.jams,Tree of Life - Church34.sty demo - -
biab-internet-corpus_3729.jams,Let's Face The Music and Dance
biab-internet-corpus_3728.jams,At The Jazz Band Ball
biab-internet-corpus_3727.jams,A Sunday Kind of Love
biab-internet-corpus_3726.jams,MONK'S MOOD
biab-internet-corpus_3725.jams,Golden Lady
biab-internet-corpus_3724.jams,Open Book - JoePSlow.sty demo - -
biab-internet-corpus_3723.jams,Green Dolphin Street
biab-internet-corpus_3722.jams,Clap Your Hands
biab-internet-corpus_3721.jams,Con Alma
biab-internet-corpus_3720.jams,Good To You - Coruna.Sty demo - -
biab-internet-corpus_3719.jams,Somewhere In The Night - Billy May
biab-internet-corpus_3718.jams,All Of You
biab-internet-corpus_3717.jams,On Moonlight Bay
biab-internet-corpus_3716.jams,Love Is A Many Splendored Thing
biab-internet-corpus_3715.jams,What I Did For Love
biab-internet-corpus_3714.jams,Sticky Dance #3 - Serban Nichifor
biab-internet-corpus_3713.jams,I'd Be Lost Without You - Sunny Skylar
biab-internet-corpus_3712.jams,The Gentleman Soldier
biab-internet-corpus_3711.jams,The Best Things Happen While You're Dancing
biab-internet-corpus_3710.jams,Symphony Sid
biab-internet-corpus_371.jams,REFLECTIONS
biab-internet-corpus_3706.jams,Om Maskros och Tjärdoft
biab-internet-corpus_3705.jams,I'm A Loser
biab-internet-corpus_3704.jams,Glory To The Lamb
biab-internet-corpus_3703.jams,Matchbox Blues
biab-internet-corpus_3701.jams,There's A Place For Us
biab-internet-corpus_3700.jams,Sidewinder
biab-internet-corpus_370.jams,Corcovado (Quiet Nights Of Quiet Stars)
biab-internet-corpus_37.jams,I'LL STRING ALONG WITH YOU
biab-internet-corpus_3699.jams,I Love My Love In The Morning - Gerald Griffin
biab-internet-corpus_3698.jams,Crossing to Ireland
biab-internet-corpus_3697.jams,DARN THAT DREAM
biab-internet-corpus_3696.jams,I Want A Little Girl
biab-internet-corpus_3692.jams,St. Louis Blues     W.C.Handy
biab-internet-corpus_3691.jams,Travelling Man - Rick Nelson
biab-internet-corpus_3690.jams,I'LL REMEMBER APRIL
biab-internet-corpus_369.jams,If you never come to me
biab-internet-corpus_3688.jams,Dindi
biab-internet-corpus_3687.jams,SATIN DOLL
biab-internet-corpus_3685.jams,I Concentrate On You
biab-internet-corpus_3684.jams,I'm Putting All My Eggs in One Basket
biab-internet-corpus_3683.jams,Groove Bird - Groove Holmes
biab-internet-corpus_3682.jams,Black and Blue
biab-internet-corpus_3681.jams,The Theme - Miles Davis
biab-internet-corpus_3680.jams,Brainville
biab-internet-corpus_3679.jams,BREAKIN' UP IS HARD TO DO
biab-internet-corpus_3678.jams,I AIN'T GOT NOTHIN' BUT THE BLUES
biab-internet-corpus_3677.jams,The Touch Of Your Lips
biab-internet-corpus_3675.jams,Bloomdido
biab-internet-corpus_3674.jams,Love Dance - Ivan Lins
biab-internet-corpus_3673.jams,Memory Lane
biab-internet-corpus_3672.jams,Between The Devil And The Deep Blue Sea
biab-internet-corpus_3671.jams,Things Ain't What They Used To Be
biab-internet-corpus_3670.jams,Woody 'n You [Solo Kenny Dorham]
biab-internet-corpus_367.jams,Picnic [1] *
biab-internet-corpus_3669.jams,GT's Theme - J. Pumphandle
biab-internet-corpus_3668.jams,The Party's Over - Jule Styne
biab-internet-corpus_3667.jams,Royal Garden Blues JT Solo
biab-internet-corpus_3666.jams,Wave
biab-internet-corpus_3665.jams,Short Grass Jig
biab-internet-corpus_3664.jams,RIVERBOAT   [ - pno ]
biab-internet-corpus_3663.jams,Silver Spire
biab-internet-corpus_3662.jams,Gotta Do
biab-internet-corpus_3661.jams,Harry Lime Theme - Anton Karas
biab-internet-corpus_3660.jams,Dear Tom
biab-internet-corpus_366.jams,Renewed by Faith - Apointed.sty demo - -
biab-internet-corpus_3659.jams,When Your Lover Has Gone
biab-internet-corpus_3658.jams,Don't Get Around Much Anymore LR
biab-internet-corpus_3657.jams,FIRST TIME EVER I SAW YOUR FACE
biab-internet-corpus_3655.jams,Bebop Lives (Boplicity) - Miles Davis
biab-internet-corpus_3654.jams,Come Sunday - Duke Ellington
biab-internet-corpus_3653.jams,Hand in hand
biab-internet-corpus_3652.jams,The Continental
biab-internet-corpus_3651.jams,Bianco Fiore
biab-internet-corpus_3650.jams,Betty and Dupree
biab-internet-corpus_365.jams,Hayden Fancy
biab-internet-corpus_3648.jams,Hakki's Po
biab-internet-corpus_3647.jams,I've Got Plenty O' Nuttin' - George Gershwin
biab-internet-corpus_3646.jams,Keep On Keeping On
biab-internet-corpus_3645.jams,Body and S
biab-internet-corpus_3644.jams,Rockin' Ch
biab-internet-corpus_3643.jams,Joy Spring (C.Brown)
biab-internet-corpus_3642.jams,CAN´T TAKE MY EYES FROM YOU
biab-internet-corpus_3641.jams,Count Your Blessings Instead Of Sheep
biab-internet-corpus_3640.jams,We are painting
biab-internet-corpus_3639.jams,Brass Balloon - J. Pumphandle
biab-internet-corpus_3638.jams,IF I HAD YOU
biab-internet-corpus_3637.jams,* Amazing Grace
biab-internet-corpus_3636.jams,Sing Me Softly Of The Blues - Carla Bley
biab-internet-corpus_3634.jams,Tapestry - by Ron Stebbins
biab-internet-corpus_3633.jams,Somebody Else Is Taking My Place
biab-internet-corpus_3632.jams,Doolin' Dalton (The Eagles)
biab-internet-corpus_3631.jams,The Inchworm
biab-internet-corpus_3630.jams,Anchors Aweigh
biab-internet-corpus_363.jams,KING OF THE ROAD
biab-internet-corpus_3629.jams,De Pois Do Amor O Vazio
biab-internet-corpus_3628.jams,Bill's Hit Tune
biab-internet-corpus_3627.jams,I'll String Along With You (Doris Day)
biab-internet-corpus_3626.jams,Tickle Toe - Lester Young
biab-internet-corpus_3625.jams,Second Hand Rose
biab-internet-corpus_3623.jams,How HighThe Moon
biab-internet-corpus_3622.jams,John Brown's Body
biab-internet-corpus_3621.jams,BLUE SKIES
biab-internet-corpus_3620.jams,Breakin' The Ice
biab-internet-corpus_362.jams,Riverside Waltz
biab-internet-corpus_3619.jams,MY ROMANCE
biab-internet-corpus_3618.jams,Hark! The Herald Angels Sing
biab-internet-corpus_3617.jams,THERE IS NO GREATER LOVE
biab-internet-corpus_3616.jams,Time remembered (B. Evans)
biab-internet-corpus_3615.jams,"Is you Is, Or Is You Aint? - Billy Austin/Louis Jordan"
biab-internet-corpus_3614.jams,as time goes by    art/Carlie Simon  comp/Herman Hupfeld
biab-internet-corpus_3612.jams,I'll Never Be The Same
biab-internet-corpus_3611.jams,Everything Must Change
biab-internet-corpus_3610.jams,Rosetta
biab-internet-corpus_361.jams,In A Mellow Tone
biab-internet-corpus_3609.jams,Willie Coleman's Jig
biab-internet-corpus_3608.jams,That's All (was Bb) - Alan Brandt/Bob Haymes
biab-internet-corpus_3607.jams,Kesh jig
biab-internet-corpus_3606.jams,Lucky Southern
biab-internet-corpus_3605.jams,The Rose
biab-internet-corpus_3604.jams,world on a string vib med storband
biab-internet-corpus_3603.jams,April In Paris
biab-internet-corpus_3602.jams,EVERYDAY
biab-internet-corpus_3601.jams,Moose The Mooche
biab-internet-corpus_3600.jams,Theme From Monk - Jeff Beale
biab-internet-corpus_360.jams,I'll Walk Alone
biab-internet-corpus_36.jams,Django's Castle - Django Reinhardt
biab-internet-corpus_3599.jams,Close As Pages In A Book
biab-internet-corpus_3598.jams,I'm Just A Lucky So-And-So (Duke Ellington)
biab-internet-corpus_3597.jams,Cantaloupe island
biab-internet-corpus_3596.jams,"Baby, it's cold outside"
biab-internet-corpus_3595.jams,Got the Sun in the Morning
biab-internet-corpus_3594.jams,Blues Walk
biab-internet-corpus_3592.jams,La Paloma
biab-internet-corpus_3591.jams,"Calcutta - Pockriss,Vance"
biab-internet-corpus_3590.jams,Sophistication
biab-internet-corpus_359.jams,Just The Two Of Us - Grover Washington
biab-internet-corpus_3589.jams,Cherry Pink  nice chords
biab-internet-corpus_3588.jams,Hip Tip - Mal Waldron
biab-internet-corpus_3586.jams,MICHELLE
biab-internet-corpus_3585.jams,I Don't Want To Say Good-bye   (-pno)
biab-internet-corpus_3584.jams,Teen Town - Weather Report
biab-internet-corpus_3583.jams,Marie
biab-internet-corpus_3582.jams,Pine Cones & Holly Berries - Meredith Willson
biab-internet-corpus_3581.jams,Street Of Dreams - Victor Young
biab-internet-corpus_3580.jams,Ebb Tide
biab-internet-corpus_358.jams,Black Velvet Band
biab-internet-corpus_3579.jams,au privave  arranged by george kuhns omni book solo
biab-internet-corpus_3578.jams,All God's Chillun Got Rhythm
biab-internet-corpus_3577.jams,Happy Again - Bayou.sty demo - -
biab-internet-corpus_3576.jams,Could I Have This Dance
biab-internet-corpus_3575.jams,The Nearness Of You
biab-internet-corpus_3574.jams,BLUE MOON
biab-internet-corpus_3573.jams,Fy-Føj Fy-
biab-internet-corpus_3572.jams,Cheap Thrills - BoogyShf.sty demo - -
biab-internet-corpus_3571.jams,Long Ago And Far Away
biab-internet-corpus_3570.jams,But Not For Me
biab-internet-corpus_357.jams,* American Tune
biab-internet-corpus_3569.jams,Humoresque - Antonín Dvorak (& Jerry Castillo?)
biab-internet-corpus_3568.jams,It's Not For Me To Say
biab-internet-corpus_3567.jams,Stars Fell On Alabama
biab-internet-corpus_3566.jams,Aloha Oe
biab-internet-corpus_3565.jams,BLEEDING HEART (-pno)
biab-internet-corpus_3563.jams,alabama Jubilee
biab-internet-corpus_3562.jams,Camptown Races
biab-internet-corpus_3561.jams,Close To You 3
biab-internet-corpus_3560.jams,Claire
biab-internet-corpus_356.jams,Green Dolphin Street -
biab-internet-corpus_3559.jams,Flower of Scotland
biab-internet-corpus_3558.jams,Fogarty's Cove
biab-internet-corpus_3557.jams,Kansas City Hoppin
biab-internet-corpus_3556.jams,Blues-Rock-Country 25 Bar
biab-internet-corpus_3555.jams,Runnin' Wild
biab-internet-corpus_3554.jams,BUT BEAUTIFUL (Jimmy van Heusen)
biab-internet-corpus_3553.jams,Am I Blue
biab-internet-corpus_3552.jams,"Yeah,Yeah"
biab-internet-corpus_3551.jams,Everything Happens to Me
biab-internet-corpus_3550.jams,Rap Around  (rap_1.sty demo)
biab-internet-corpus_355.jams,The Night Has A Thousand Eyes
biab-internet-corpus_3549.jams,Once I Loved
biab-internet-corpus_3548.jams,This I Dig Of You - Hank Mobley
biab-internet-corpus_3547.jams,Helena Polka
biab-internet-corpus_3546.jams,Original Dixieland One Step
biab-internet-corpus_3545.jams,Scene by the Brook - HrpOrk34.sty demo - -
biab-internet-corpus_3544.jams,Johnny One Note
biab-internet-corpus_3543.jams,Lord Gordo
biab-internet-corpus_3542.jams,Whipped Cream - Naomi Neville
biab-internet-corpus_3541.jams,A Chance To Try Again
biab-internet-corpus_3540.jams,Bemsha Swing
biab-internet-corpus_354.jams,On The Road Again
biab-internet-corpus_3539.jams,EVERY BREATH YOU TAKE
biab-internet-corpus_3538.jams,Back Bay Shuffle - Artie Shaw & Teddie MacRae
biab-internet-corpus_3537.jams,East Virginia (Banjo Version)
biab-internet-corpus_3536.jams,Who Can I Turn To
biab-internet-corpus_3535.jams,A VALENTINE SONG  [OMIT PNO]
biab-internet-corpus_3534.jams,Ice Cream
biab-internet-corpus_3533.jams,Grover and Bobby ...George Mitchell
biab-internet-corpus_3532.jams,Birk´s works (Dizzy Gillespie)
biab-internet-corpus_3531.jams,Can't Buy a Break - Phrase 1: by Chris Cain
biab-internet-corpus_353.jams,Doing What Comes Naturally
biab-internet-corpus_3529.jams,Strange Things - DeeJDadu.sty demo - -
biab-internet-corpus_3528.jams,Up jumped spring
biab-internet-corpus_3527.jams,Flyin' to Brasilia - JazSamba.sty demo  - -
biab-internet-corpus_3526.jams,Mean To Me
biab-internet-corpus_3525.jams,Nice And Easy - by Ron Stebbins
biab-internet-corpus_3524.jams,Bag Of Blu
biab-internet-corpus_3523.jams,Alexander's Rag Time Band
